metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_reqs,1786177750,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_duration,1786177750,4.950594,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_blocked,1786177750,0.428813,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_connecting,1786177750,0.383684,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_tls_handshaking,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_sending,1786177750,0.041427,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_waiting,1786177750,4.667598,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_receiving,1786177750,0.241569,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_failed,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
checks,1786177750,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1786177750,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_duration,1786177750,6.278646,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_blocked,1786177750,0.816886,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_connecting,1786177750,0.234609,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_tls_handshaking,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_sending,1786177750,0.192370,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_waiting,1786177750,5.932556,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_receiving,1786177750,0.153720,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_failed,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
checks,1786177750,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1786177750,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_duration,1786177750,6.491050,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_blocked,1786177750,0.707231,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_connecting,1786177750,0.194849,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_tls_handshaking,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_sending,1786177750,0.056762,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_waiting,1786177750,6.388838,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_receiving,1786177750,0.045450,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_failed,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
checks,1786177750,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1786177750,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
checks,1786177750,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
http_reqs,1786177750,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_duration,1786177750,8.443931,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_blocked,1786177750,0.155391,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_connecting,1786177750,0.076255,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_tls_handshaking,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_sending,1786177750,0.062441,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_waiting,1786177750,8.216740,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_receiving,1786177750,0.164750,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_failed,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
checks,1786177750,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1786177750,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
http_reqs,1786177750,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_duration,1786177750,8.944076,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_blocked,1786177750,0.650654,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_connecting,1786177750,0.160300,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_tls_handshaking,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_sending,1786177750,0.035596,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_waiting,1786177750,8.876707,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_receiving,1786177750,0.031773,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_failed,1786177750,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
checks,1786177750,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1786177750,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
checks,1786177750,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
vus,1786177751,5.000000,,,,,,,,,,,,,,,,
vus_max,1786177751,5.000000,,,,,,,,,,,,,,,,
data_sent,1786177751,102.000000,,,,,,,,,default,,,,,,,
data_received,1786177751,267.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177751,1007.930876,,,,,,,,,default,,,,,,,
iterations,1786177751,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786177751,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_duration,1786177751,1.316726,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_blocked,1786177751,0.005129,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_connecting,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_tls_handshaking,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_sending,1786177751,0.019871,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_waiting,1786177751,1.218547,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_receiving,1786177751,0.078308,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_failed,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
data_sent,1786177751,96.000000,,,,,,,,,default,,,,,,,
data_received,1786177751,89803.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177751,1009.406683,,,,,,,,,default,,,,,,,
iterations,1786177751,1.000000,,,,,,,,,default,,,,,,,
checks,1786177751,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1786177751,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
data_sent,1786177751,97.000000,,,,,,,,,default,,,,,,,
data_received,1786177751,63232.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177751,1010.310272,,,,,,,,,default,,,,,,,
iterations,1786177751,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786177751,96.000000,,,,,,,,,default,,,,,,,
data_received,1786177751,2890.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177751,1010.309871,,,,,,,,,default,,,,,,,
iterations,1786177751,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786177751,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_duration,1786177751,0.884258,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_blocked,1786177751,0.004310,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_connecting,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_tls_handshaking,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_sending,1786177751,0.012247,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_waiting,1786177751,0.814782,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_receiving,1786177751,0.057229,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
http_req_failed,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Webcam,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Webcam,,
checks,1786177751,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1786177751,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
data_sent,1786177751,97.000000,,,,,,,,,default,,,,,,,
data_received,1786177751,63232.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177751,1012.339030,,,,,,,,,default,,,,,,,
iterations,1786177751,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786177751,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_duration,1786177751,3.100723,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_blocked,1786177751,0.003736,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_connecting,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_tls_handshaking,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_sending,1786177751,0.008803,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_waiting,1786177751,2.966562,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_receiving,1786177751,0.125358,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_failed,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
checks,1786177751,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1786177751,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_duration,1786177751,5.011027,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_blocked,1786177751,0.004401,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_connecting,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_tls_handshaking,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_sending,1786177751,0.011061,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_waiting,1786177751,4.772448,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_receiving,1786177751,0.227518,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_failed,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
checks,1786177751,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1786177751,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
http_reqs,1786177751,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_duration,1786177751,4.846855,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_blocked,1786177751,0.004015,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_connecting,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_tls_handshaking,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_sending,1786177751,0.011961,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_waiting,1786177751,4.690514,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_receiving,1786177751,0.144380,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
http_req_failed,1786177751,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=zzz_no_match,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=zzz_no_match,,
checks,1786177751,1.000000,status is 200,,,,,,,,default,,,,,,,
checks,1786177751,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
checks,1786177751,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
vus,1786177752,5.000000,,,,,,,,,,,,,,,,
vus_max,1786177752,5.000000,,,,,,,,,,,,,,,,
data_sent,1786177752,102.000000,,,,,,,,,default,,,,,,,
data_received,1786177752,267.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177752,1002.560363,,,,,,,,,default,,,,,,,
iterations,1786177752,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786177752,96.000000,,,,,,,,,default,,,,,,,
data_received,1786177752,2890.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177752,1001.239859,,,,,,,,,default,,,,,,,
iterations,1786177752,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786177752,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_duration,1786177752,5.115080,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_blocked,1786177752,0.003723,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_connecting,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_tls_handshaking,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_sending,1786177752,0.010585,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_waiting,1786177752,4.949061,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_receiving,1786177752,0.155434,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
http_req_failed,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Laptop,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Laptop,,
checks,1786177752,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1786177752,97.000000,,,,,,,,,default,,,,,,,
data_received,1786177752,63232.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177752,1006.437041,,,,,,,,,default,,,,,,,
iterations,1786177752,1.000000,,,,,,,,,default,,,,,,,
data_sent,1786177752,102.000000,,,,,,,,,default,,,,,,,
data_received,1786177752,267.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177752,1005.248527,,,,,,,,,default,,,,,,,
iterations,1786177752,1.000000,,,,,,,,,default,,,,,,,
http_reqs,1786177752,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_duration,1786177752,7.164643,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_blocked,1786177752,0.007140,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_connecting,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_tls_handshaking,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_sending,1786177752,0.020388,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_waiting,1786177752,7.065114,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_receiving,1786177752,0.079141,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_failed,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
checks,1786177752,1.000000,status is 200,,,,,,,,default,,,,,,,
data_sent,1786177752,96.000000,,,,,,,,,default,,,,,,,
data_received,1786177752,98180.000000,,,,,,,,,default,,,,,,,
iteration_duration,1786177752,1009.746835,,,,,,,,,default,,,,,,,
iterations,1786177752,1.000000,,,,,,,,,default,,,,,,,
checks,1786177752,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
checks,1786177752,1.000000,body is a JSON array,,,,,,,,default,,,,,,,
http_reqs,1786177752,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_duration,1786177752,5.303652,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_blocked,1786177752,0.005124,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_connecting,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_tls_handshaking,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_sending,1786177752,0.018700,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_waiting,1786177752,5.121053,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_receiving,1786177752,0.163899,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
http_req_failed,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=iPhone,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=iPhone,,
checks,1786177752,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1786177752,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_duration,1786177752,6.505249,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_blocked,1786177752,0.004629,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_connecting,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_tls_handshaking,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_sending,1786177752,0.015039,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_waiting,1786177752,6.282704,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_receiving,1786177752,0.207506,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_failed,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
checks,1786177752,1.000000,status is 200,,,,,,,,default,,,,,,,
http_reqs,1786177752,1.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_duration,1786177752,6.643168,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_blocked,1786177752,0.004050,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_connecting,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_tls_handshaking,1786177752,0.000000,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_sending,1786177752,0.016953,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_waiting,1786177752,6.487676,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
http_req_receiving,1786177752,0.138539,,,,true,,GET,http://localhost:3001/api/products?search=Samsung,HTTP/1.1,default,,200,,,http://localhost:3001/api/products?search=Samsung,,
