timestamp,rss_kb,cpu_pct
2026-08-17T11:54:05.432Z,71368,0.0
2026-08-17T11:54:06.439Z,71368,0.0
2026-08-17T11:54:07.446Z,71368,0.0
2026-08-17T11:54:08.453Z,71368,0.0
2026-08-17T11:54:09.460Z,71368,0.0
2026-08-17T11:54:10.467Z,71368,0.0
2026-08-17T11:54:11.473Z,71368,0.0
2026-08-17T11:54:12.480Z,71368,0.0
2026-08-17T11:54:13.486Z,71368,0.0
2026-08-17T11:54:14.493Z,71368,0.0
2026-08-17T11:54:15.499Z,71368,0.0
2026-08-17T11:54:16.505Z,71368,0.0
2026-08-17T11:54:17.512Z,71368,0.0
2026-08-17T11:54:18.519Z,71368,0.0
2026-08-17T11:54:19.525Z,71368,0.0
2026-08-17T11:54:20.532Z,71368,0.0
2026-08-17T11:54:21.539Z,71368,0.0
2026-08-17T11:54:22.546Z,71368,0.0
2026-08-17T11:54:23.552Z,71368,0.0
2026-08-17T11:54:24.559Z,71368,0.0
2026-08-17T11:54:25.566Z,71368,0.0
2026-08-17T11:54:26.572Z,71368,0.0
2026-08-17T11:54:27.579Z,71368,0.0
2026-08-17T11:54:28.586Z,71368,0.0
2026-08-17T11:54:29.593Z,71368,0.0
2026-08-17T11:54:30.600Z,71368,0.0
2026-08-17T11:54:31.607Z,71368,0.0
2026-08-17T11:54:32.614Z,71368,0.0
2026-08-17T11:54:33.621Z,71368,0.0
2026-08-17T11:54:34.628Z,71368,0.0
2026-08-17T11:54:35.635Z,71368,0.0
2026-08-17T11:54:36.641Z,71368,0.0
2026-08-17T11:54:37.648Z,71368,0.0
2026-08-17T11:54:38.654Z,71368,0.0
2026-08-17T11:54:39.661Z,71368,0.0
2026-08-17T11:54:40.667Z,71368,0.0
2026-08-17T11:54:41.674Z,71368,0.0
2026-08-17T11:54:42.681Z,71368,0.0
2026-08-17T11:54:43.688Z,71368,0.0
2026-08-17T11:54:44.695Z,71368,0.0
2026-08-17T11:54:45.702Z,71368,0.0
2026-08-17T11:54:46.709Z,71368,0.0
2026-08-17T11:54:47.716Z,71368,0.0
2026-08-17T11:54:48.722Z,71368,0.0
2026-08-17T11:54:49.728Z,71368,0.0
2026-08-17T11:54:50.735Z,71368,0.0
2026-08-17T11:54:51.742Z,71368,0.0
2026-08-17T11:54:52.749Z,71368,0.0
2026-08-17T11:54:53.755Z,71368,0.0
2026-08-17T11:54:54.762Z,71368,0.0
2026-08-17T11:54:55.768Z,71368,0.0
2026-08-17T11:54:56.775Z,71368,0.0
2026-08-17T11:54:57.783Z,71368,0.0
2026-08-17T11:54:58.789Z,71368,0.0
2026-08-17T11:54:59.796Z,71368,0.0
2026-08-17T11:55:00.803Z,71368,0.0
2026-08-17T11:55:01.810Z,71368,0.0
2026-08-17T11:55:02.817Z,71368,0.0
2026-08-17T11:55:03.823Z,71368,0.0
2026-08-17T11:55:04.831Z,71368,0.0
2026-08-17T11:55:05.837Z,71368,0.0
2026-08-17T11:55:06.844Z,71368,0.0
2026-08-17T11:55:07.851Z,71368,0.0
2026-08-17T11:55:08.857Z,71368,0.0
2026-08-17T11:55:09.864Z,71368,0.0
2026-08-17T11:55:10.871Z,71368,0.0
2026-08-17T11:55:11.878Z,71368,0.0
2026-08-17T11:55:12.885Z,71368,0.0
2026-08-17T11:55:13.892Z,71380,0.0
2026-08-17T11:55:14.898Z,71380,0.0
2026-08-17T11:55:15.905Z,71380,0.0
2026-08-17T11:55:16.912Z,71380,0.0
2026-08-17T11:55:17.920Z,71380,0.0
2026-08-17T11:55:18.927Z,71380,0.0
2026-08-17T11:55:19.934Z,71380,0.0
2026-08-17T11:55:20.940Z,71380,0.0
2026-08-17T11:55:21.947Z,71380,0.0
2026-08-17T11:55:22.953Z,71380,0.0
2026-08-17T11:55:23.959Z,71380,0.0
2026-08-17T11:55:24.966Z,71380,0.0
2026-08-17T11:55:25.973Z,71380,0.0
2026-08-17T11:55:26.980Z,71380,0.0
2026-08-17T11:55:27.986Z,71380,0.0
2026-08-17T11:55:28.992Z,71380,0.0
2026-08-17T11:55:30.000Z,71380,0.0
2026-08-17T11:55:31.007Z,71380,0.0
2026-08-17T11:55:32.014Z,71380,0.0
2026-08-17T11:55:33.020Z,71380,0.0
2026-08-17T11:55:34.027Z,71380,0.0
2026-08-17T11:55:35.033Z,71380,0.0
2026-08-17T11:55:36.039Z,71380,0.0
2026-08-17T11:55:37.047Z,71380,0.0
2026-08-17T11:55:38.055Z,71380,0.0
2026-08-17T11:55:39.062Z,71380,0.0
2026-08-17T11:55:40.069Z,71380,0.0
2026-08-17T11:55:41.075Z,71380,0.0
2026-08-17T11:55:42.082Z,71380,0.0
2026-08-17T11:55:43.088Z,71380,0.0
2026-08-17T11:55:44.095Z,71384,0.0
2026-08-17T11:55:45.101Z,71384,0.0
2026-08-17T11:55:46.108Z,71384,0.0
2026-08-17T11:55:47.115Z,71384,0.0
2026-08-17T11:55:48.122Z,71384,0.0
2026-08-17T11:55:49.129Z,71384,0.0
2026-08-17T11:55:50.136Z,71384,0.0
2026-08-17T11:55:51.143Z,71384,0.0
2026-08-17T11:55:52.150Z,71384,0.0
2026-08-17T11:55:53.156Z,71384,0.0
2026-08-17T11:55:54.163Z,71384,0.0
2026-08-17T11:55:55.170Z,71384,0.0
2026-08-17T11:55:56.177Z,71384,0.0
2026-08-17T11:55:57.184Z,71384,0.0
2026-08-17T11:55:58.190Z,71384,0.0
2026-08-17T11:55:59.197Z,71384,0.0
2026-08-17T11:56:00.203Z,71384,0.0
2026-08-17T11:56:01.210Z,71384,0.0
2026-08-17T11:56:02.217Z,71384,0.0
2026-08-17T11:56:03.223Z,71384,0.0
2026-08-17T11:56:04.230Z,71384,0.0
2026-08-17T11:56:05.236Z,71384,0.0
2026-08-17T11:56:06.243Z,71384,0.0
2026-08-17T11:56:07.250Z,71384,0.0
2026-08-17T11:56:08.257Z,71384,0.0
2026-08-17T11:56:09.264Z,71384,0.0
2026-08-17T11:56:10.271Z,71384,0.0
2026-08-17T11:56:11.278Z,71384,0.0
2026-08-17T11:56:12.285Z,71384,0.0
2026-08-17T11:56:13.292Z,71384,0.0
2026-08-17T11:56:14.299Z,71384,0.0
2026-08-17T11:56:15.305Z,71384,0.0
2026-08-17T11:56:16.312Z,71384,0.0
2026-08-17T11:56:17.319Z,71384,0.0
2026-08-17T11:56:18.325Z,71384,0.0
2026-08-17T11:56:19.332Z,71384,0.0
2026-08-17T11:56:20.339Z,71384,0.0
2026-08-17T11:56:21.347Z,71384,0.0
2026-08-17T11:56:22.353Z,71384,0.0
2026-08-17T11:56:23.362Z,71384,0.0
2026-08-17T11:56:24.368Z,71384,0.0
2026-08-17T11:56:25.376Z,71384,0.0
2026-08-17T11:56:26.382Z,71384,0.0
2026-08-17T11:56:27.388Z,71384,0.0
2026-08-17T11:56:28.395Z,71384,0.0
2026-08-17T11:56:29.402Z,71384,0.0
2026-08-17T11:56:30.409Z,71384,0.0
2026-08-17T11:56:31.416Z,71384,0.0
2026-08-17T11:56:32.422Z,71384,0.0
2026-08-17T11:56:33.429Z,71384,0.0
2026-08-17T11:56:34.435Z,71384,0.0
2026-08-17T11:56:35.442Z,71384,0.0
2026-08-17T11:56:36.450Z,71384,0.0
2026-08-17T11:56:37.456Z,71384,0.0
2026-08-17T11:56:38.463Z,71384,0.0
2026-08-17T11:56:39.469Z,71384,0.0
2026-08-17T11:56:40.476Z,71384,0.0
2026-08-17T11:56:41.483Z,71384,0.0
2026-08-17T11:56:42.490Z,71384,0.0
2026-08-17T11:56:43.498Z,71384,0.0
2026-08-17T11:56:44.505Z,71384,0.0
2026-08-17T11:56:45.512Z,71384,0.0
2026-08-17T11:56:46.519Z,71384,0.0
2026-08-17T11:56:47.525Z,71384,0.0
2026-08-17T11:56:48.532Z,71384,0.0
2026-08-17T11:56:49.539Z,71384,0.0
2026-08-17T11:56:50.546Z,71384,0.0
2026-08-17T11:56:51.554Z,71384,0.0
2026-08-17T11:56:52.560Z,71384,0.0
2026-08-17T11:56:53.566Z,71384,0.0
2026-08-17T11:56:54.573Z,71384,0.0
2026-08-17T11:56:55.580Z,71384,0.0
2026-08-17T11:56:56.587Z,71384,0.0
2026-08-17T11:56:57.594Z,71384,0.0
2026-08-17T11:56:58.601Z,71384,0.0
2026-08-17T11:56:59.608Z,71384,0.0
2026-08-17T11:57:00.616Z,71384,0.0
2026-08-17T11:57:01.623Z,71384,0.0
2026-08-17T11:57:02.629Z,71384,0.0
2026-08-17T11:57:03.636Z,71384,0.0
2026-08-17T11:57:04.644Z,71384,0.0
2026-08-17T11:57:05.652Z,71384,0.0
2026-08-17T11:57:06.658Z,71384,0.0
2026-08-17T11:57:07.665Z,71384,0.0
2026-08-17T11:57:08.671Z,71384,0.0
2026-08-17T11:57:09.679Z,71384,0.0
2026-08-17T11:57:10.687Z,71384,0.0
2026-08-17T11:57:11.694Z,71384,0.0
2026-08-17T11:57:12.702Z,71384,0.0
2026-08-17T11:57:13.711Z,71384,0.0
2026-08-17T11:57:14.719Z,71384,0.0
2026-08-17T11:57:15.725Z,71384,0.0
2026-08-17T11:57:16.732Z,71384,0.0
2026-08-17T11:57:17.738Z,71384,0.0
2026-08-17T11:57:18.746Z,71384,0.0
2026-08-17T11:57:19.753Z,71384,0.0
2026-08-17T11:57:20.759Z,71384,0.0
2026-08-17T11:57:21.765Z,71384,0.0
2026-08-17T11:57:22.772Z,71384,0.0
2026-08-17T11:57:23.780Z,71384,0.0
2026-08-17T11:57:24.787Z,71384,0.0
2026-08-17T11:57:25.796Z,71384,0.0
2026-08-17T11:57:26.803Z,71384,0.0
2026-08-17T11:57:27.811Z,71384,0.0
2026-08-17T11:57:28.818Z,71384,0.0
2026-08-17T11:57:29.828Z,71384,0.0
2026-08-17T11:57:30.835Z,71384,0.0
2026-08-17T11:57:31.842Z,71384,0.0
2026-08-17T11:57:32.849Z,71384,0.0
2026-08-17T11:57:33.856Z,71384,0.0
2026-08-17T11:57:34.863Z,71384,0.0
2026-08-17T11:57:35.869Z,71384,0.0
2026-08-17T11:57:36.876Z,71384,0.0
2026-08-17T11:57:37.887Z,71384,0.0
2026-08-17T11:57:38.938Z,71384,0.0
2026-08-17T11:57:39.950Z,71384,0.0
2026-08-17T11:57:40.957Z,71384,0.0
2026-08-17T11:57:41.967Z,71384,0.0
2026-08-17T11:57:42.974Z,71384,0.0
2026-08-17T11:57:43.983Z,71384,0.0
2026-08-17T11:57:44.992Z,71384,0.0
2026-08-17T11:57:45.999Z,71384,0.0
2026-08-17T11:57:47.007Z,71384,0.0
2026-08-17T11:57:48.016Z,71384,0.0
2026-08-17T11:57:49.025Z,71384,0.0
2026-08-17T11:57:50.032Z,71384,0.0
